subj,session,feedType,trial,length,tarCat,respSE,respRT
112201,1,2,141,35,1,1,418
112201,1,2,142,25,-1,-1,891
112201,1,2,143,40,1,1,452
112201,1,2,144,31,1,1,418
112201,1,2,145,47,1,1,356
112201,1,2,146,30,-1,-1,1115
112201,1,2,147,22,-1,-1,618
112201,1,2,148,38,1,1,444
112201,1,2,149,34,1,1,467
112201,1,2,150,24,-1,-1,633
112201,1,2,151,49,1,1,348
112201,1,2,152,30,-1,1,884
112201,1,2,153,15,-1,-1,401
112201,1,2,154,27,-1,-1,972
112201,1,2,155,45,1,1,443
112201,1,2,156,53,1,1,339
112201,1,2,157,38,1,1,370
112201,1,2,158,54,1,1,307
112201,1,2,159,24,-1,-1,811
112201,1,2,160,23,-1,-1,650
112201,2,2,1,25,-1,1,839
112201,2,2,2,32,1,1,1384
112201,2,2,3,20,-1,-1,562
112201,2,2,4,44,1,1,450
112201,2,2,5,39,1,1,291
112201,2,2,6,38,1,1,316
112201,2,2,7,29,-1,-1,899
112201,2,2,8,23,-1,-1,513
112201,2,2,9,30,-1,-1,835
112201,2,2,10,39,1,1,364
112201,2,2,11,29,-1,-1,538
112201,2,2,12,41,1,1,499
112201,2,2,13,45,1,1,329
112201,2,2,14,22,-1,-1,515
112201,2,2,15,32,1,1,1027
112201,2,2,16,46,1,1,371
112201,2,2,17,30,-1,-1,834
112201,2,2,18,32,1,-1,796
112201,2,2,19,33,1,1,1078
112201,2,2,20,34,1,1,451
112201,2,2,21,27,-1,-1,715
112201,2,2,22,8,-1,-1,595
112201,2,2,23,32,1,1,692
112201,2,2,24,28,-1,-1,714
112201,2,2,25,20,-1,-1,584
112201,2,2,26,49,1,1,396
112201,2,2,27,27,-1,-1,689
112201,2,2,28,40,1,1,467
112201,2,2,29,30,-1,-1,739
112201,2,2,30,36,1,1,1068
112201,2,2,31,32,1,-1,1011
112201,2,2,32,12,-1,-1,546
112201,2,2,33,38,1,1,762
112201,2,2,34,19,-1,-1,611
112201,2,2,35,32,1,1,505
112201,2,2,36,19,-1,-1,473
112201,2,2,37,34,1,1,508
112201,2,2,38,6,-1,-1,529
112201,2,2,39,33,1,1,596
112201,2,2,40,26,-1,-1,923
112201,2,2,41,34,1,1,875
112201,2,2,42,18,-1,-1,497
112201,2,2,43,45,1,1,475
112201,2,2,44,30,-1,1,955
112201,2,2,45,31,1,1,1154
112201,2,2,46,30,-1,1,1547
112201,2,2,47,54,1,1,577
112201,2,2,48,31,1,-1,1436
112201,2,2,49,29,-1,1,489
112201,2,2,50,35,1,1,619
112201,2,2,51,55,1,1,433
112201,2,2,52,26,-1,-1,627
112201,2,2,53,17,-1,-1,620
112201,2,2,54,38,1,1,594
112201,2,2,55,33,1,1,635
112201,2,2,56,34,1,1,364
112201,2,2,57,20,-1,-1,1020
112201,2,2,58,24,-1,-1,650
112201,2,2,59,15,-1,-1,418
112201,2,2,60,34,1,1,667
112201,2,2,61,31,1,1,419
112201,2,2,62,28,-1,1,637
112201,2,2,63,14,-1,-1,979
112201,2,2,64,33,1,-1,538
112201,2,2,65,14,-1,-1,564
112201,2,2,66,39,1,1,370
112201,2,2,67,28,-1,-1,1435
112201,2,2,68,27,-1,-1,674
112201,2,2,69,17,-1,-1,433
112201,2,2,70,19,-1,-1,419
112201,2,2,71,25,-1,-1,641
112201,2,2,72,48,1,1,380
112201,2,2,73,22,-1,-1,481
112201,2,2,74,24,-1,-1,516
112201,2,2,75,53,1,1,491
112201,2,2,76,25,-1,-1,819
112201,2,2,77,26,-1,-1,788
112201,2,2,78,29,-1,-1,1002
112201,2,2,79,16,-1,-1,499
112201,2,2,80,52,1,1,417
112201,2,2,81,7,-1,-1,460
112201,2,2,82,13,-1,-1,427
112201,2,2,83,25,-1,-1,595
112201,2,2,84,22,-1,-1,418
112201,2,2,85,39,1,1,435
112201,2,2,86,40,1,1,514
112201,2,2,87,26,-1,-1,572
112201,2,2,88,25,-1,-1,580
112201,2,2,89,45,1,1,490
112201,2,2,90,37,1,1,588
112201,2,2,91,37,1,1,658
112201,2,2,92,39,1,1,380
112201,2,2,93,43,1,1,345
112201,2,2,94,40,1,1,500
112201,2,2,95,26,-1,-1,563
112201,2,2,96,21,-1,-1,668
112201,2,2,97,31,1,-1,1091
112201,2,2,98,42,1,1,275
112201,2,2,99,40,1,1,299
112201,2,2,100,50,1,1,274
112201,2,2,101,22,-1,-1,515
112201,2,2,102,51,1,1,442
112201,2,2,103,23,-1,-1,555
112201,2,2,104,44,1,1,345
112201,2,2,105,35,1,1,435
112201,2,2,106,24,-1,-1,546
112201,2,2,107,24,-1,-1,595
112201,2,2,108,33,1,-1,1388
112201,2,2,109,43,1,1,291
112201,2,2,110,27,-1,-1,1083
112201,2,2,111,38,1,1,451
112201,2,2,112,38,1,1,258
112201,2,2,113,36,1,1,337
112201,2,2,114,46,1,1,316
112201,2,2,115,21,-1,-1,586
112201,2,2,116,29,-1,-1,700
112201,2,2,117,17,-1,-1,515
112201,2,2,118,31,1,-1,426
112201,2,2,119,23,-1,-1,747
112201,2,2,120,37,1,1,401
112201,2,2,121,35,1,1,498
112201,2,2,122,16,-1,-1,522
112201,2,2,123,16,-1,-1,524
112201,2,2,124,36,1,1,1323
112201,2,2,125,23,-1,-1,564
112201,2,2,126,37,1,1,2074
112201,2,2,127,36,1,1,459
112201,2,2,128,15,-1,-1,513
112201,2,2,129,28,-1,-1,636
112201,2,2,130,47,1,1,554
112201,2,2,131,35,1,1,411
112201,2,2,132,41,1,1,377
112201,2,2,133,44,1,1,308
112201,2,2,134,30,-1,1,1401
112201,2,2,135,37,1,1,660
112201,2,2,136,43,1,1,377
112201,2,2,137,14,-1,-1,539
112201,2,2,138,18,-1,-1,538
112201,2,2,139,10,-1,-1,355
112201,2,2,140,47,1,1,611
112201,2,2,141,35,1,1,513
112201,2,2,142,21,-1,-1,524
112201,2,2,143,29,-1,-1,1130
112201,2,2,144,24,-1,-1,563
112201,2,2,145,46,1,1,355
112201,2,2,146,42,1,1,394
112201,2,2,147,18,-1,-1,817
112201,2,2,148,28,-1,-1,740
112201,2,2,149,27,-1,-1,677
112201,2,2,150,47,1,1,466
112201,2,2,151,23,-1,-1,580
112201,2,2,152,31,1,-1,562
112201,2,2,153,15,-1,-1,712
112201,2,2,154,36,1,1,1259
112201,2,2,155,9,-1,-1,418
112201,2,2,156,22,-1,-1,531
112201,2,2,157,41,1,1,553
112201,2,2,158,11,-1,-1,572
112201,2,2,159,21,-1,-1,827
112201,2,2,160,42,1,1,586
112201,3,2,1,30,-1,1,896
112201,3,2,2,9,-1,-1,609
112201,3,2,3,38,1,1,467
112201,3,2,4,36,1,1,602
112201,3,2,5,45,1,1,345
112201,3,2,6,47,1,1,331
112201,3,2,7,34,1,1,283
112201,3,2,8,35,1,1,371
112201,3,2,9,35,1,1,324
112201,3,2,10,46,1,1,307
112201,3,2,11,23,-1,-1,451
112201,3,2,12,54,1,1,427
112201,3,2,13,36,1,1,395
112201,3,2,14,35,1,1,298
112201,3,2,15,19,-1,-1,427
112201,3,2,16,19,-1,-1,436
112201,3,2,17,15,-1,-1,379
112201,3,2,18,26,-1,-1,354
112201,3,2,19,39,1,1,371
112201,3,2,20,29,-1,-1,500
112201,3,2,21,49,1,1,299
112201,3,2,22,26,-1,-1,402
112201,3,2,23,46,1,1,284
112201,3,2,24,34,1,1,668
112201,3,2,25,14,-1,-1,475
112201,3,2,26,38,1,1,348
112201,3,2,27,6,-1,-1,371
112201,3,2,28,23,-1,-1,427
112201,3,2,29,31,1,-1,379
112201,3,2,30,30,-1,1,411
112201,3,2,31,34,1,1,1107
112201,3,2,32,27,-1,-1,299
112201,3,2,33,40,1,1,387
112201,3,2,34,24,-1,-1,387
112201,3,2,35,16,-1,-1,715
112201,3,2,36,18,-1,-1,388
112201,3,2,37,21,-1,-1,323
112201,3,2,38,43,1,1,388
112201,3,2,39,33,1,1,571
112201,3,2,40,32,1,1,787
112201,3,2,41,11,-1,-1,451
112201,3,2,42,31,1,-1,731
112201,3,2,43,15,-1,-1,563
112201,3,2,44,37,1,1,644
112201,3,2,45,28,-1,-1,555
112201,3,2,46,37,1,1,579
112201,3,2,47,35,1,1,395
112201,3,2,48,44,1,1,371
112201,3,2,49,44,1,1,339
112201,3,2,50,30,-1,-1,1148
112201,3,2,51,21,-1,-1,444
112201,3,2,52,30,-1,-1,523
112201,3,2,53,32,1,-1,530
112201,3,2,54,34,1,1,370
112201,3,2,55,14,-1,-1,554
112201,3,2,56,24,-1,-1,411
112201,3,2,57,21,-1,-1,316
112201,3,2,58,39,1,1,516
112201,3,2,59,25,-1,-1,346
112201,3,2,60,32,1,1,963
112201,3,2,61,51,1,1,483
112201,3,2,62,39,1,1,387
112201,3,2,63,31,1,-1,1292
112201,3,2,64,28,-1,1,531
112201,3,2,65,30,-1,-1,588
112201,3,2,66,29,-1,1,1098
112201,3,2,67,37,1,-1,403
112201,3,2,68,8,-1,-1,403
112201,3,2,69,28,-1,-1,354
112201,3,2,70,27,-1,-1,404
112201,3,2,71,17,-1,-1,340
112201,3,2,72,15,-1,-1,316
112201,3,2,73,38,1,1,499
112201,3,2,74,22,-1,-1,411
112201,3,2,75,20,-1,-1,363
112201,3,2,76,10,-1,-1,323
112201,3,2,77,31,1,-1,308
112201,3,2,78,18,-1,-1,387
112201,3,2,79,17,-1,-1,299
112201,3,2,80,23,-1,-1,338
112201,3,2,81,13,-1,-1,339
112201,3,2,82,25,-1,-1,322
112201,3,2,83,26,-1,-1,371
112201,3,2,84,43,1,1,460
112201,3,2,85,45,1,1,364
112201,3,2,86,29,-1,1,924
112201,3,2,87,17,-1,-1,403
112201,3,2,88,29,-1,-1,404
112201,3,2,89,41,1,1,410
112201,3,2,90,27,-1,-1,1210
112201,3,2,91,42,1,1,372
112201,3,2,92,40,1,1,316
112201,3,2,93,43,1,1,324
112201,3,2,94,40,1,1,507
112201,3,2,95,34,1,1,578
112201,3,2,96,41,1,1,331
112201,3,2,97,37,1,1,476
112201,3,2,98,33,1,1,523
112201,3,2,99,42,1,1,412
112201,3,2,100,33,1,1,523
112201,3,2,101,52,1,1,364
112201,3,2,102,26,-1,-1,810
112201,3,2,103,25,-1,-1,539
112201,3,2,104,33,1,1,732
112201,3,2,105,27,-1,-1,564
112201,3,2,106,39,1,1,483
112201,3,2,107,24,-1,-1,532
112201,3,2,108,37,1,1,506
112201,3,2,109,32,1,1,1513
112201,3,2,110,22,-1,-1,509
112201,3,2,111,22,-1,-1,580
112201,3,2,112,39,1,1,500
112201,3,2,113,42,1,1,291
112201,3,2,114,24,-1,-1,819
112201,3,2,115,25,-1,-1,323
112201,3,2,116,20,-1,-1,395
112201,3,2,117,30,-1,-1,340
112201,3,2,118,32,1,1,645
112201,3,2,119,23,-1,-1,507
112201,3,2,120,40,1,1,363
112201,3,2,121,47,1,1,314
112201,3,2,122,16,-1,-1,402
112201,3,2,123,22,-1,-1,538
112201,3,2,124,7,-1,-1,516
112201,3,2,125,31,1,1,771
112201,3,2,126,53,1,1,395
112201,3,2,127,55,1,1,347
112201,3,2,128,18,-1,-1,499
112201,3,2,129,16,-1,-1,435
112201,3,2,130,35,1,1,451
112201,3,2,131,38,1,1,363
112201,3,2,132,44,1,1,331
112201,3,2,133,36,1,1,396
112201,3,2,134,36,1,1,307
112201,3,2,135,26,-1,-1,794
112201,3,2,136,29,-1,-1,587
112201,3,2,137,46,1,1,307
112201,3,2,138,27,-1,-1,508
112201,3,2,139,45,1,1,276
112201,3,2,140,29,-1,-1,500
112201,3,2,141,19,-1,-1,379
112201,3,2,142,48,1,1,395
112201,3,2,143,47,1,1,379
112201,3,2,144,14,-1,-1,643
112201,3,2,145,28,-1,-1,636
112201,3,2,146,22,-1,-1,571
112201,3,2,147,21,-1,-1,363
112201,3,2,148,23,-1,-1,411
112201,3,2,149,50,1,1,443
112201,3,2,150,28,-1,-1,1795
112201,3,2,151,41,1,1,372
112201,3,2,152,31,1,1,532
112201,3,2,153,38,1,1,388
112201,3,2,154,32,1,1,388
112201,3,2,155,33,1,1,395
112201,3,2,156,25,-1,-1,698
112201,3,2,157,12,-1,-1,587
112201,3,2,158,36,1,1,980
112201,3,2,159,24,-1,-1,434
112201,3,2,160,20,-1,-1,434
112201,4,2,1,36,1,1,640
112201,4,2,2,33,1,1,395
112201,4,2,3,29,-1,1,282
112201,4,2,4,23,-1,-1,275
112201,4,2,5,46,1,1,451
112201,4,2,6,44,1,1,314
112201,4,2,7,25,-1,-1,396
112201,4,2,8,43,1,1,331
112201,4,2,9,50,1,1,259
112201,4,2,10,32,1,1,653
112201,4,2,11,32,1,-1,692
112201,4,2,12,39,1,1,280
112201,4,2,13,31,1,-1,842
112201,4,2,14,15,-1,-1,621
112201,4,2,15,23,-1,-1,419
112201,4,2,16,27,-1,-1,339
112201,4,2,17,29,-1,-1,339
112201,4,2,18,32,1,-1,355
112201,4,2,19,31,1,1,331
112201,4,2,20,39,1,1,346
112201,4,2,21,16,-1,-1,525
112201,4,2,22,28,-1,-1,659
112201,4,2,23,28,-1,-1,381
112201,4,2,24,30,-1,-1,363
112201,4,2,25,16,-1,-1,332
112201,4,2,26,13,-1,-1,290
112201,4,2,27,22,-1,-1,283
112201,4,2,28,14,-1,-1,390
112201,4,2,29,30,-1,-1,659
112201,4,2,30,28,-1,-1,363
112201,4,2,31,33,1,-1,275
112201,4,2,32,25,-1,-1,588
112201,4,2,33,42,1,1,395
112201,4,2,34,26,-1,-1,1115
112201,4,2,35,37,1,1,516
112201,4,2,36,14,-1,-1,484
112201,4,2,37,21,-1,-1,443
112201,4,2,38,24,-1,-1,347
112201,4,2,39,55,1,1,347
112201,4,2,40,24,-1,-1,547
112201,4,2,41,36,1,1,979
112201,4,2,42,30,-1,-1,444
112201,4,2,43,35,1,1,388
112201,4,2,44,38,1,1,467
112201,4,2,45,25,-1,-1,419
112201,4,2,46,17,-1,-1,402
112201,4,2,47,22,-1,-1,355
112201,4,2,48,27,-1,-1,588
112201,4,2,49,9,-1,-1,308
112201,4,2,50,47,1,-1,196
112201,4,2,51,45,1,1,395
112201,4,2,52,53,1,1,259
112201,4,2,53,32,1,1,492
112201,4,2,54,49,1,1,275
112201,4,2,55,22,-1,-1,396
112201,4,2,56,32,1,1,499
112201,4,2,57,25,-1,-1,580
112201,4,2,58,48,1,1,236
112201,4,2,59,37,1,1,424
112201,4,2,60,20,-1,-1,418
112201,4,2,61,38,1,1,355
112201,4,2,62,27,-1,-1,700
112201,4,2,63,40,1,1,276
112201,4,2,64,36,1,1,332
112201,4,2,65,11,-1,-1,420
112201,4,2,66,17,-1,-1,412
112201,4,2,67,31,1,1,627
112201,4,2,68,42,1,1,252
112201,4,2,69,27,-1,-1,644
112201,4,2,70,38,1,1,323
112201,4,2,71,26,-1,1,797
112201,4,2,72,19,-1,-1,442
112201,4,2,73,18,-1,-1,547
112201,4,2,74,52,1,1,363
112201,4,2,75,41,1,1,307
112201,4,2,76,29,-1,-1,563
112201,4,2,77,29,-1,1,723
112201,4,2,78,19,-1,-1,515
112201,4,2,79,41,1,1,363
112201,4,2,80,19,-1,-1,748
112201,4,2,81,6,-1,-1,354
112201,4,2,82,22,-1,-1,580
112201,4,2,83,35,1,1,356
112201,4,2,84,22,-1,1,333
112201,4,2,85,15,-1,-1,377
112201,4,2,86,45,1,1,370
112201,4,2,87,45,1,1,315
112201,4,2,88,8,-1,-1,371
112201,4,2,89,35,1,1,436
112201,4,2,90,43,1,1,339
112201,4,2,91,34,1,1,363
112201,4,2,92,18,-1,-1,396
112201,4,2,93,40,1,1,291
112201,4,2,94,29,-1,1,594
112201,4,2,95,34,1,1,258
112201,4,2,96,20,-1,-1,540
112201,4,2,97,38,1,1,356
112201,4,2,98,27,-1,-1,708
112201,4,2,99,51,1,1,268
112201,4,2,100,14,-1,-1,483
112201,4,2,101,38,1,1,339
112201,4,2,102,30,-1,1,412
112201,4,2,103,47,1,-1,322
112201,4,2,104,37,1,1,316
112201,4,2,105,24,-1,-1,659
112201,4,2,106,12,-1,-1,420
112201,4,2,107,28,-1,-1,738
112201,4,2,108,33,1,1,547
112201,4,2,109,30,-1,-1,1035
112201,4,2,110,26,-1,-1,748
112201,4,2,111,42,1,1,403
112201,4,2,112,30,-1,-1,1044
112201,4,2,113,10,-1,-1,418
112201,4,2,114,43,1,1,403
112201,4,2,115,46,1,1,260
112201,4,2,116,21,-1,-1,498
112201,4,2,117,23,-1,-1,684
112201,4,2,118,26,-1,-1,372
112201,4,2,119,40,1,1,324
112201,4,2,120,29,-1,-1,451
112201,4,2,121,33,1,1,403
112201,4,2,122,25,-1,-1,411
112201,4,2,123,44,1,1,324
112201,4,2,124,21,-1,-1,419
112201,4,2,125,15,-1,-1,581
112201,4,2,126,26,-1,-1,370
112201,4,2,127,46,1,1,452
112201,4,2,128,33,1,1,506
112201,4,2,129,37,1,1,340
112201,4,2,130,34,1,1,386
112201,4,2,131,28,-1,1,299
112201,4,2,132,7,-1,-1,739
112201,4,2,133,23,-1,-1,1003
112201,4,2,134,32,1,-1,268
112201,4,2,135,17,-1,-1,642
112201,4,2,136,31,1,1,891
112201,4,2,137,41,1,1,372
112201,4,2,138,44,1,1,603
112201,4,2,139,18,-1,-1,475
112201,4,2,140,37,1,1,419
112201,4,2,141,34,1,1,292
112201,4,2,142,54,1,1,314
112201,4,2,143,40,1,1,306
112201,4,2,144,20,-1,-1,659
112201,4,2,145,24,-1,-1,525
112201,4,2,146,16,-1,-1,410
112201,4,2,147,21,-1,-1,469
112201,4,2,148,36,1,1,554
112201,4,2,149,31,1,1,491
112201,4,2,150,24,-1,-1,403
112201,4,2,151,36,1,1,413
112201,4,2,152,34,1,1,427
112201,4,2,153,39,1,1,468
112201,4,2,154,35,1,1,346
112201,4,2,155,31,1,1,596
112201,4,2,156,47,1,1,411
112201,4,2,157,35,1,1,484
112201,4,2,158,23,-1,-1,700
112201,4,2,159,39,1,1,604
112201,4,2,160,39,1,1,437
112202,1,2,1,26,-1,-1,1129
112202,1,2,2,23,-1,-1,802
112202,1,2,3,33,1,-1,1035
112202,1,2,4,16,-1,-1,843
112202,1,2,5,41,1,-1,660
112202,1,2,6,21,-1,-1,1274
112202,1,2,7,27,-1,1,620
112202,1,2,8,46,1,-1,683
112202,1,2,9,28,-1,-1,658
112202,1,2,10,36,1,-1,604
112202,1,2,11,26,-1,-1,819
112202,1,2,12,14,-1,-1,843
112202,1,2,13,42,1,1,674
112202,1,2,14,23,-1,-1,780
112202,1,2,15,15,-1,1,1108
112202,1,2,16,45,1,1,508
112202,1,2,17,40,1,-1,644
112202,1,2,18,34,1,-1,386
112202,1,2,19,25,-1,-1,564
112202,1,2,20,43,1,-1,729
112202,1,2,21,21,-1,-1,442
112202,1,2,22,53,1,1,653
112202,1,2,23,35,1,-1,1028
112202,1,2,24,26,-1,-1,626
112202,1,2,25,20,-1,1,507
112202,1,2,26,38,1,-1,515
112202,1,2,27,38,1,1,1252
112202,1,2,28,35,1,-1,659
112202,1,2,29,45,1,1,594
112202,1,2,30,39,1,1,803
112202,1,2,31,43,1,1,548
112202,1,2,32,17,-1,-1,746
112202,1,2,33,44,1,1,562
112202,1,2,34,39,1,1,453
112202,1,2,35,30,-1,-1,631
112202,1,2,36,35,1,1,939
112202,1,2,37,41,1,1,532
112202,1,2,38,38,1,1,522
112202,1,2,39,21,-1,-1,547
112202,1,2,40,11,-1,-1,484
112202,1,2,41,16,-1,-1,547
112202,1,2,42,28,-1,1,653
112202,1,2,43,45,1,1,450
112202,1,2,44,29,-1,-1,827
112202,1,2,45,38,1,1,484
112202,1,2,46,36,1,1,650
112202,1,2,47,29,-1,1,1235
112202,1,2,48,50,1,1,530
112202,1,2,49,31,1,-1,796
112202,1,2,50,14,-1,-1,460
112202,1,2,51,16,-1,-1,529
112202,1,2,52,51,1,1,484
112202,1,2,53,22,-1,-1,699
112202,1,2,54,32,1,1,491
112202,1,2,55,27,-1,-1,692
112202,1,2,56,27,-1,-1,764
112202,1,2,57,27,-1,-1,426
112202,1,2,58,8,-1,-1,500
112202,1,2,59,34,1,1,811
112202,1,2,60,7,-1,-1,523
112202,1,2,61,18,-1,-1,517
112202,1,2,62,31,1,1,876
112202,1,2,63,40,1,1,762
112202,1,2,64,30,-1,1,874
112202,1,2,65,48,1,1,538
112202,1,2,66,25,-1,-1,618
112202,1,2,67,32,1,1,762
112202,1,2,68,24,-1,-1,619
112202,1,2,69,46,1,1,524
112202,1,2,70,42,1,1,681
112202,1,2,71,32,1,1,1340
112202,1,2,72,20,-1,-1,506
112202,1,2,73,40,1,1,524
112202,1,2,74,23,-1,-1,572
112202,1,2,75,19,-1,-1,579
112202,1,2,76,19,-1,-1,548
112202,1,2,77,12,-1,-1,513
112202,1,2,78,29,-1,1,987
112202,1,2,79,10,-1,-1,425
112202,1,2,80,33,1,1,725
112202,1,2,81,15,-1,-1,427
112202,1,2,82,29,-1,-1,1243
112202,1,2,83,27,-1,-1,770
112202,1,2,84,22,-1,-1,500
112202,1,2,85,40,1,1,482
112202,1,2,86,21,-1,-1,373
112202,1,2,87,39,1,1,555
112202,1,2,88,47,1,1,508
112202,1,2,89,26,-1,-1,724
112202,1,2,90,23,-1,-1,530
112202,1,2,91,44,1,1,923
112202,1,2,92,29,-1,-1,995
112202,1,2,93,22,-1,-1,525
112202,1,2,94,28,-1,-1,627
112202,1,2,95,33,1,1,634
112202,1,2,96,38,1,1,611
112202,1,2,97,17,-1,-1,540
112202,1,2,98,34,1,1,617
112202,1,2,99,17,-1,-1,501
112202,1,2,100,47,1,1,459
112202,1,2,101,37,1,1,676
112202,1,2,102,36,1,1,867
112202,1,2,103,24,-1,-1,771
112202,1,2,104,23,-1,-1,707
112202,1,2,105,44,1,1,915
112202,1,2,106,31,1,-1,1283
112202,1,2,107,31,1,1,995
112202,1,2,108,28,-1,-1,781
112202,1,2,109,37,1,1,626
112202,1,2,110,55,1,1,603
112202,1,2,111,25,-1,-1,652
112202,1,2,112,36,1,1,1092
112202,1,2,113,32,1,1,556
112202,1,2,114,13,-1,-1,578
112202,1,2,115,29,-1,-1,1179
112202,1,2,116,25,-1,-1,532
112202,1,2,117,32,1,1,755
112202,1,2,118,15,-1,-1,466
112202,1,2,119,24,-1,-1,764
112202,1,2,120,35,1,1,557
112202,1,2,121,19,-1,-1,562
112202,1,2,122,41,1,1,524
112202,1,2,123,22,-1,-1,580
112202,1,2,124,24,-1,-1,1187
112202,1,2,125,9,-1,-1,619
112202,1,2,126,37,1,1,516
112202,1,2,127,6,-1,-1,556
112202,1,2,128,34,1,1,546
112202,1,2,129,30,-1,-1,1484
112202,1,2,130,39,1,1,513
112202,1,2,131,32,1,1,547
112202,1,2,132,35,1,1,517
112202,1,2,133,22,-1,-1,483
112202,1,2,134,24,-1,-1,484
112202,1,2,135,18,-1,-1,505
112202,1,2,136,18,-1,-1,453
112202,1,2,137,37,1,1,666
112202,1,2,138,43,1,1,716
112202,1,2,139,33,1,1,772
112202,1,2,140,54,1,1,500
112202,1,2,141,30,-1,-1,754
112202,1,2,142,33,1,1,1513
112202,1,2,143,37,1,1,517
112202,1,2,144,30,-1,-1,1044
112202,1,2,145,28,-1,-1,651
112202,1,2,146,14,-1,-1,667
112202,1,2,147,31,1,1,976
112202,1,2,148,52,1,1,436
112202,1,2,149,46,1,1,594
112202,1,2,150,25,-1,-1,700
112202,1,2,151,36,1,1,957
112202,1,2,152,42,1,1,884
112202,1,2,153,31,1,1,1114
112202,1,2,154,30,-1,1,755
112202,1,2,155,20,-1,-1,545
112202,1,2,156,26,-1,-1,772
112202,1,2,157,47,1,1,540
112202,1,2,158,34,1,1,835
112202,1,2,159,39,1,1,748
112202,1,2,160,49,1,1,722
112202,2,2,1,23,-1,-1,526
112202,2,2,2,31,1,-1,402
112202,2,2,3,18,-1,-1,346
112202,2,2,4,52,1,1,716
112202,2,2,5,31,1,1,794
112202,2,2,6,16,-1,-1,442
112202,2,2,7,27,-1,1,756
112202,2,2,8,35,1,1,675
112202,2,2,9,32,1,-1,547
112202,2,2,10,32,1,1,707
112202,2,2,11,33,1,1,652
112202,2,2,12,24,-1,-1,602
112202,2,2,13,36,1,1,571
112202,2,2,14,7,-1,-1,508
112202,2,2,15,21,-1,-1,442
112202,2,2,16,20,-1,-1,597
112202,2,2,17,38,1,1,587
112202,2,2,18,17,-1,-1,492
112202,2,2,19,40,1,1,611
112202,2,2,20,21,-1,-1,530
112202,2,2,21,39,1,1,548
112202,2,2,22,49,1,1,643
112202,2,2,23,50,1,1,508
112202,2,2,24,33,1,-1,893
112202,2,2,25,18,-1,-1,530
112202,2,2,26,24,-1,-1,682
112202,2,2,27,30,-1,1,540
112202,2,2,28,45,1,1,489
112202,2,2,29,51,1,1,525
112202,2,2,30,28,-1,-1,892
112202,2,2,31,44,1,1,739
112202,2,2,32,43,1,1,530
112202,2,2,33,25,-1,-1,643
112202,2,2,34,39,1,1,492
112202,2,2,35,15,-1,-1,722
112202,2,2,36,29,-1,-1,715
112202,2,2,37,45,1,1,420
112202,2,2,38,17,-1,-1,498
112202,2,2,39,28,-1,-1,452
112202,2,2,40,20,-1,-1,434
112202,2,2,41,13,-1,-1,524
112202,2,2,42,25,-1,-1,506
112202,2,2,43,42,1,1,557
112202,2,2,44,35,1,-1,667
112202,2,2,45,47,1,1,394
112202,2,2,46,44,1,1,484
112202,2,2,47,25,-1,-1,553
112202,2,2,48,16,-1,-1,451
112202,2,2,49,9,-1,-1,491
112202,2,2,50,32,1,1,795
112202,2,2,51,33,1,1,516
112202,2,2,52,30,-1,-1,770
112202,2,2,53,37,1,1,453
112202,2,2,54,24,-1,-1,506
112202,2,2,55,33,1,1,586
112202,2,2,56,43,1,1,612
112202,2,2,57,40,1,1,410
112202,2,2,58,47,1,1,460
112202,2,2,59,26,-1,-1,442
112202,2,2,60,42,1,1,380
112202,2,2,61,33,1,-1,698
112202,2,2,62,44,1,1,681
112202,2,2,63,34,1,1,795
112202,2,2,64,29,-1,-1,612
112202,2,2,65,34,1,1,442
112202,2,2,66,39,1,1,532
112202,2,2,67,37,1,1,715
112202,2,2,68,35,1,-1,712
112202,2,2,69,22,-1,-1,516
112202,2,2,70,30,-1,-1,515
112202,2,2,71,29,-1,-1,579
112202,2,2,72,6,-1,-1,468
112202,2,2,73,47,1,1,498
112202,2,2,74,18,-1,-1,636
112202,2,2,75,30,-1,-1,771
112202,2,2,76,15,-1,-1,395
112202,2,2,77,54,1,1,428
112202,2,2,78,36,1,1,690
112202,2,2,79,19,-1,-1,484
112202,2,2,80,26,-1,-1,571
112202,2,2,81,41,1,1,411
112202,2,2,82,36,1,1,523
112202,2,2,83,30,-1,-1,707
112202,2,2,84,48,1,1,476
112202,2,2,85,37,1,1,618
112202,2,2,86,40,1,1,594
112202,2,2,87,41,1,1,396
112202,2,2,88,25,-1,-1,522
112202,2,2,89,38,1,1,381
112202,2,2,90,22,-1,-1,354
112202,2,2,91,14,-1,-1,387
112202,2,2,92,30,-1,-1,619
112202,2,2,93,38,1,1,716
112202,2,2,94,45,1,1,402
112202,2,2,95,39,1,1,875
112202,2,2,96,23,-1,-1,381
112202,2,2,97,40,1,1,707
112202,2,2,98,14,-1,-1,379
112202,2,2,99,29,-1,1,979
112202,2,2,100,17,-1,-1,377
112202,2,2,101,15,-1,-1,372
112202,2,2,102,28,-1,-1,466
112202,2,2,103,37,1,1,627
112202,2,2,104,12,-1,-1,380
112202,2,2,105,32,1,-1,908
112202,2,2,106,22,-1,-1,452
112202,2,2,107,34,1,1,458
112202,2,2,108,8,-1,-1,403
112202,2,2,109,27,-1,-1,644
112202,2,2,110,35,1,1,483
112202,2,2,111,42,1,1,381
112202,2,2,112,26,-1,-1,554
112202,2,2,113,53,1,1,428
